datetime,open,high,low,close,volume
2026-04-21 07:30:00,633.55,633.71,632.49,632.93,447.02
2026-04-21 07:35:00,632.94,633.57,632.94,633.52,382.45
2026-04-21 07:40:00,633.52,633.93,633.52,633.56,442.212
2026-04-21 07:45:00,633.55,633.55,633.3,633.54,228.436
2026-04-21 07:50:00,633.53,633.83,633.34,633.47,434.599
2026-04-21 07:55:00,633.46,633.47,632.88,632.88,655.526
2026-04-21 08:00:00,632.89,633.09,632.61,632.72,330.184
2026-04-21 08:05:00,632.71,633.4,632.71,633.02,304.8
2026-04-21 08:10:00,633.02,633.03,632.2,632.64,400.741
2026-04-21 08:15:00,632.64,633.29,632.55,633.2,333.383
2026-04-21 08:20:00,633.2,634.35,633.11,634.2,1140.844
2026-04-21 08:25:00,634.2,634.86,634.13,634.62,779.784
2026-04-21 08:30:00,634.62,635.0,634.52,634.91,433.338
2026-04-21 08:35:00,634.91,634.98,634.4,634.97,306.836
2026-04-21 08:40:00,634.96,635.66,634.8,635.5,526.318
2026-04-21 08:45:00,635.5,637.51,635.49,636.3,1541.164
2026-04-21 08:50:00,636.3,636.32,635.41,635.41,834.379
2026-04-21 08:55:00,635.41,635.49,635.0,635.2,567.354
2026-04-21 09:00:00,635.21,635.51,634.69,635.0,1431.45
2026-04-21 09:05:00,635.0,635.8,634.78,635.79,826.216
2026-04-21 09:10:00,635.79,636.27,635.74,635.83,625.43
2026-04-21 09:15:00,635.83,636.37,635.77,636.37,500.553
2026-04-21 09:20:00,636.37,636.88,636.36,636.5,687.918
2026-04-21 09:25:00,636.5,636.6,635.5,635.71,815.157
2026-04-21 09:30:00,635.71,636.2,635.59,635.85,537.082
2026-04-21 09:35:00,635.85,636.02,635.34,636.02,614.898
2026-04-21 09:40:00,636.02,636.82,636.02,636.67,796.723
2026-04-21 09:45:00,636.68,636.88,636.09,636.54,533.854
2026-04-21 09:50:00,636.55,636.75,636.4,636.41,477.255
2026-04-21 09:55:00,636.41,636.88,636.41,636.75,533.457
2026-04-21 10:00:00,636.76,637.18,636.76,637.03,724.299
2026-04-21 10:05:00,637.02,638.09,637.02,638.02,683.684
2026-04-21 10:10:00,638.02,638.02,637.18,637.47,585.749
2026-04-21 10:15:00,637.46,637.76,636.92,637.28,952.811
2026-04-21 10:20:00,637.28,638.15,637.04,637.98,631.221
2026-04-21 10:25:00,637.99,638.07,637.53,638.06,766.321
2026-04-21 10:30:00,638.07,638.62,637.95,638.62,870.874
2026-04-21 10:35:00,638.62,639.0,638.59,638.9,805.607
2026-04-21 10:40:00,638.9,639.53,638.62,639.52,1222.538
2026-04-21 10:45:00,639.53,640.22,639.52,640.13,1592.988
2026-04-21 10:50:00,640.13,640.7,640.12,640.42,1284.779
2026-04-21 10:55:00,640.42,640.66,638.55,638.55,783.519
2026-04-21 11:00:00,638.56,638.63,636.37,636.71,4069.327
2026-04-21 11:05:00,636.71,636.79,635.58,635.83,2927.659
2026-04-21 11:10:00,635.83,635.98,634.06,634.14,2125.001
2026-04-21 11:15:00,634.14,634.93,633.77,634.93,1221.997
2026-04-21 11:20:00,634.94,635.64,634.79,635.29,853.239
2026-04-21 11:25:00,635.29,635.29,633.78,634.25,931.414
2026-04-21 11:30:00,634.24,634.68,633.99,634.09,623.619
2026-04-21 11:35:00,634.09,634.09,633.62,634.05,557.509
2026-04-21 11:40:00,634.06,634.51,633.44,633.64,627.356
2026-04-21 11:45:00,633.64,633.85,633.54,633.71,401.717
2026-04-21 11:50:00,633.71,633.83,633.63,633.74,282.273
2026-04-21 11:55:00,633.73,634.56,633.73,634.14,284.049
2026-04-21 12:00:00,634.14,634.87,633.67,633.93,497.199
2026-04-21 12:05:00,633.93,634.3,633.79,634.12,348.722
2026-04-21 12:10:00,634.12,634.12,633.24,633.24,601.017
2026-04-21 12:15:00,633.25,633.68,633.15,633.53,293.483
2026-04-21 12:20:00,633.53,633.89,633.45,633.47,369.794
2026-04-21 12:25:00,633.47,633.65,633.33,633.53,346.481
2026-04-21 12:30:00,633.52,633.8,632.71,633.77,634.674
2026-04-21 12:35:00,633.78,633.8,631.74,631.74,365.83
2026-04-21 12:40:00,631.75,631.82,630.07,630.49,1255.23
2026-04-21 12:45:00,630.49,631.06,629.9,630.58,899.954
2026-04-21 12:50:00,630.57,631.63,630.5,631.63,395.621
2026-04-21 12:55:00,631.63,632.27,631.52,631.96,345.032
2026-04-21 13:00:00,631.96,632.02,631.0,631.01,281.819
2026-04-21 13:05:00,631.01,631.55,630.78,631.24,410.557
2026-04-21 13:10:00,631.23,631.68,631.15,631.51,280.046
2026-04-21 13:15:00,631.51,631.98,631.3,631.95,313.489
2026-04-21 13:20:00,631.95,632.0,631.64,631.94,356.828
2026-04-21 13:25:00,631.95,632.5,631.77,631.87,190.61
2026-04-21 13:30:00,631.86,632.07,631.36,631.63,374.445
2026-04-21 13:35:00,631.63,631.93,630.85,631.05,323.053
2026-04-21 13:40:00,631.05,633.14,630.69,632.45,362.669
2026-04-21 13:45:00,632.44,632.7,631.55,631.7,266.199
2026-04-21 13:50:00,631.69,632.21,631.25,631.51,245.204
2026-04-21 13:55:00,631.51,632.42,631.51,632.27,329.823
2026-04-21 14:00:00,632.28,632.5,630.69,631.48,289.225
2026-04-21 14:05:00,631.47,631.7,630.75,631.69,209.742
2026-04-21 14:10:00,631.69,631.69,631.08,631.39,121.551
2026-04-21 14:15:00,631.39,633.84,631.39,632.65,582.484
2026-04-21 14:20:00,632.65,633.22,632.32,632.74,320.86
2026-04-21 14:25:00,632.75,633.4,632.73,633.14,465.009
2026-04-21 14:30:00,633.14,633.87,633.02,633.55,459.912
2026-04-21 14:35:00,633.54,634.37,633.33,633.99,375.705
2026-04-21 14:40:00,634.0,635.17,633.91,634.18,576.127
2026-04-21 14:45:00,634.17,634.27,632.97,633.23,1079.667
2026-04-21 14:50:00,633.24,633.26,632.47,632.71,419.727
2026-04-21 14:55:00,632.7,632.7,630.12,630.39,502.483
2026-04-21 15:00:00,630.39,631.04,629.37,631.0,609.096
2026-04-21 15:05:00,630.99,631.5,630.29,631.33,234.844
2026-04-21 15:10:00,631.32,632.01,631.32,632.0,333.374
2026-04-21 15:15:00,631.99,632.83,631.59,632.79,319.504
2026-04-21 15:20:00,632.8,632.83,631.65,631.78,245.768
2026-04-21 15:25:00,631.78,631.78,630.68,631.4,315.866
2026-04-21 15:30:00,631.39,631.54,630.67,630.92,295.61
2026-04-21 15:35:00,630.91,631.58,629.7,631.58,350.512
2026-04-21 15:40:00,631.59,631.88,630.7,630.91,309.279
2026-04-21 15:45:00,630.92,631.49,630.83,631.31,221.386
2026-04-21 15:50:00,631.32,631.59,630.94,631.06,186.491
2026-04-21 15:55:00,631.06,631.87,630.84,631.81,397.424
2026-04-21 16:00:00,631.82,632.76,631.55,631.82,600.686
2026-04-21 16:05:00,631.81,632.75,631.69,632.75,270.306
2026-04-21 16:10:00,632.76,632.76,632.12,632.49,154.061
2026-04-21 16:15:00,632.49,632.76,631.99,632.39,136.178
2026-04-21 16:20:00,632.39,632.39,631.24,631.7,321.282
2026-04-21 16:25:00,631.7,632.5,631.7,631.96,225.399
2026-04-21 16:30:00,631.96,633.27,631.74,633.27,191.555
2026-04-21 16:35:00,633.28,633.66,632.83,632.94,430.403
2026-04-21 16:40:00,632.95,633.49,632.2,632.4,382.907
2026-04-21 16:45:00,632.41,633.29,632.4,633.23,323.315
2026-04-21 16:50:00,633.23,633.23,632.4,632.41,236.931
2026-04-21 16:55:00,632.42,632.47,631.44,631.88,247.418
2026-04-21 17:00:00,631.88,632.15,631.55,631.78,219.526
2026-04-21 17:05:00,631.77,631.78,630.69,631.2,350.624
2026-04-21 17:10:00,631.2,631.2,629.73,630.25,503.859
2026-04-21 17:15:00,630.26,630.26,627.52,627.53,570.724
2026-04-21 17:20:00,627.53,628.88,627.04,628.7,348.865
2026-04-21 17:25:00,628.69,629.26,628.0,628.57,287.308
2026-04-21 17:30:00,628.58,628.8,628.24,628.5,244.353
2026-04-21 17:35:00,628.51,630.97,628.11,629.84,773.596
2026-04-21 17:40:00,629.85,631.91,629.85,631.05,423.408
2026-04-21 17:45:00,631.05,631.1,630.45,630.77,161.16
2026-04-21 17:50:00,630.76,631.22,629.98,629.99,104.348
2026-04-21 17:55:00,629.98,629.98,629.58,629.74,221.884
2026-04-21 18:00:00,629.74,630.31,629.61,629.84,126.888
2026-04-21 18:05:00,629.84,630.05,629.59,629.7,77.513
2026-04-21 18:10:00,629.69,629.95,629.18,629.84,134.535
2026-04-21 18:15:00,629.85,630.43,628.59,629.27,672.736
2026-04-21 18:20:00,629.27,629.6,628.89,629.28,90.627
2026-04-21 18:25:00,629.27,629.46,628.74,629.06,155.239
2026-04-21 18:30:00,629.06,629.85,629.06,629.85,111.839
2026-04-21 18:35:00,629.84,629.93,629.48,629.71,71.195
2026-04-21 18:40:00,629.7,629.84,629.4,629.75,104.546
2026-04-21 18:45:00,629.76,629.79,628.75,628.75,53.665
2026-04-21 18:50:00,628.76,629.96,628.31,629.52,443.348
2026-04-21 18:55:00,629.53,630.49,629.3,630.3,141.504
2026-04-21 19:00:00,630.31,631.16,630.31,631.04,263.176
2026-04-21 19:05:00,631.05,631.38,630.82,630.82,45.317
2026-04-21 19:10:00,630.82,631.21,629.53,630.14,255.363
2026-04-21 19:15:00,630.14,630.39,629.67,630.05,185.356
2026-04-21 19:20:00,630.06,631.51,630.06,631.37,232.809
2026-04-21 19:25:00,631.35,631.58,630.68,630.69,181.525
2026-04-21 19:30:00,630.69,630.72,629.72,629.73,65.823
2026-04-21 19:35:00,629.73,629.73,626.76,627.3,572.3
2026-04-21 19:40:00,627.3,627.31,625.0,625.21,607.803
2026-04-21 19:45:00,625.22,626.43,625.06,626.24,241.865
2026-04-21 19:50:00,626.25,626.8,625.9,626.3,233.817
2026-04-21 19:55:00,626.3,626.6,626.21,626.6,197.755
2026-04-21 20:00:00,626.59,626.74,625.9,626.41,388.923
2026-04-21 20:05:00,626.4,629.12,625.56,628.5,870.525
2026-04-21 20:10:00,628.51,630.48,628.33,629.49,1059.136
2026-04-21 20:15:00,629.48,629.8,629.18,629.23,273.83
2026-04-21 20:20:00,629.23,629.98,629.23,629.86,122.099
2026-04-21 20:25:00,629.86,630.48,629.6,629.65,161.852
2026-04-21 20:30:00,629.65,630.7,629.65,630.53,210.317
2026-04-21 20:35:00,630.52,630.58,629.92,630.33,113.474
2026-04-21 20:40:00,630.33,630.33,629.79,629.89,133.227
2026-04-21 20:45:00,629.89,629.89,629.21,629.73,67.049
2026-04-21 20:50:00,629.73,630.0,629.47,630.0,82.652
2026-04-21 20:55:00,629.99,630.43,629.8,629.8,95.741
2026-04-21 21:00:00,629.81,630.11,629.41,629.6,251.161
2026-04-21 21:05:00,629.6,629.71,629.17,629.18,142.122
2026-04-21 21:10:00,629.19,629.21,628.68,629.2,137.641
2026-04-21 21:15:00,629.21,629.27,628.93,629.15,215.242
2026-04-21 21:20:00,629.15,629.75,629.15,629.42,61.723
2026-04-21 21:25:00,629.41,629.41,628.83,628.86,187.553
2026-04-21 21:30:00,628.86,629.19,628.86,629.14,112.587
2026-04-21 21:35:00,629.14,629.57,629.14,629.27,72.382
2026-04-21 21:40:00,629.27,629.34,628.79,628.81,86.429
2026-04-21 21:45:00,628.82,629.23,628.78,628.99,78.631
2026-04-21 21:50:00,629.0,629.22,628.88,629.05,138.131
2026-04-21 21:55:00,629.05,629.46,628.98,629.19,47.137
2026-04-21 22:00:00,629.19,629.66,628.85,629.03,140.498
2026-04-21 22:05:00,629.02,629.42,628.76,629.08,99.787
2026-04-21 22:10:00,629.08,629.71,629.07,629.62,71.938
2026-04-21 22:15:00,629.61,629.61,628.04,628.04,130.025
2026-04-21 22:20:00,628.05,628.53,627.78,628.11,93.612
2026-04-21 22:25:00,628.11,628.33,628.11,628.12,27.963
2026-04-21 22:30:00,628.12,628.47,627.71,628.04,199.225
2026-04-21 22:35:00,628.04,628.3,627.99,628.09,76.166
2026-04-21 22:40:00,628.09,628.95,628.06,628.94,97.101
2026-04-21 22:45:00,628.94,628.94,628.19,628.19,125.027
2026-04-21 22:50:00,628.2,628.5,628.2,628.49,107.946
2026-04-21 22:55:00,628.5,628.9,628.49,628.9,129.462
2026-04-21 23:00:00,628.89,629.98,628.8,629.73,539.391
2026-04-21 23:05:00,629.74,630.58,629.73,630.52,178.429
2026-04-21 23:10:00,630.51,630.51,629.8,629.99,132.814
2026-04-21 23:15:00,630.0,630.5,630.0,630.26,239.837
2026-04-21 23:20:00,630.27,630.28,630.02,630.27,128.719
2026-04-21 23:25:00,630.27,630.28,629.91,629.92,160.666
2026-04-21 23:30:00,629.92,630.13,629.69,630.12,169.207
2026-04-21 23:35:00,630.12,630.43,629.68,630.42,131.205
2026-04-21 23:40:00,630.43,631.26,630.11,631.08,311.561
2026-04-21 23:45:00,631.08,632.45,631.07,632.1,278.671
2026-04-21 23:50:00,632.1,632.16,631.51,631.74,254.724
2026-04-21 23:55:00,631.74,631.83,631.61,631.72,210.143
2026-04-22 00:00:00,631.73,632.57,631.73,632.0,294.441
2026-04-22 00:05:00,632.0,632.84,632.0,632.69,251.894
2026-04-22 00:10:00,632.69,632.89,632.2,632.72,300.664
2026-04-22 00:15:00,632.72,633.0,632.17,632.99,229.918
2026-04-22 00:20:00,633.0,633.34,632.5,632.5,181.521
2026-04-22 00:25:00,632.49,632.74,632.13,632.65,109.129
2026-04-22 00:30:00,632.65,632.85,632.35,632.36,195.771
2026-04-22 00:35:00,632.35,632.51,632.09,632.45,129.263
2026-04-22 00:40:00,632.44,632.72,632.28,632.45,80.42
2026-04-22 00:45:00,632.45,632.72,632.4,632.41,144.471
2026-04-22 00:50:00,632.41,632.73,632.11,632.52,94.537
2026-04-22 00:55:00,632.51,632.85,632.38,632.84,184.327
2026-04-22 01:00:00,632.85,633.1,632.65,632.66,150.792
2026-04-22 01:05:00,632.67,632.92,632.33,632.35,102.726
2026-04-22 01:10:00,632.34,633.0,632.0,632.73,91.526
2026-04-22 01:15:00,632.73,632.73,631.36,631.4,124.878
2026-04-22 01:20:00,631.4,632.11,631.19,631.58,155.419
2026-04-22 01:25:00,631.58,631.66,631.25,631.26,141.675
2026-04-22 01:30:00,631.26,631.62,631.19,631.47,132.776
2026-04-22 01:35:00,631.46,632.17,631.46,632.16,101.657
2026-04-22 01:40:00,632.16,632.24,631.88,632.03,80.819
2026-04-22 01:45:00,632.02,632.31,631.7,632.31,116.075
2026-04-22 01:50:00,632.31,633.0,632.13,632.22,205.794
2026-04-22 01:55:00,632.22,632.82,632.21,632.68,201.971
2026-04-22 02:00:00,632.68,633.26,632.44,632.87,160.449
2026-04-22 02:05:00,632.87,633.17,632.51,633.16,134.683
2026-04-22 02:10:00,633.17,635.43,633.17,634.98,1087.142
2026-04-22 02:15:00,634.98,637.42,634.98,636.56,991.266
2026-04-22 02:20:00,636.55,636.82,635.12,636.21,619.125
2026-04-22 02:25:00,636.21,638.0,636.21,637.71,359.244
2026-04-22 02:30:00,637.71,638.48,636.66,637.31,573.216
2026-04-22 02:35:00,637.3,638.23,637.3,637.65,463.078
2026-04-22 02:40:00,637.65,639.54,637.42,639.24,1545.608
2026-04-22 02:45:00,639.24,639.51,638.16,639.5,1924.383
2026-04-22 02:50:00,639.49,640.12,639.3,640.1,1152.794
2026-04-22 02:55:00,640.11,640.82,639.75,640.08,2128.435
2026-04-22 03:00:00,640.08,640.4,639.24,639.91,1095.058
2026-04-22 03:05:00,639.9,640.88,639.82,640.83,892.016
2026-04-22 03:10:00,640.84,641.4,640.43,640.64,797.957
2026-04-22 03:15:00,640.64,640.65,639.56,639.87,380.745
2026-04-22 03:20:00,639.88,639.97,639.12,639.65,423.957
2026-04-22 03:25:00,639.65,640.72,639.65,640.39,347.263
2026-04-22 03:30:00,640.39,640.46,639.43,639.44,397.543
2026-04-22 03:35:00,639.44,639.56,639.19,639.38,174.123
2026-04-22 03:40:00,639.38,639.87,639.33,639.87,400.283
2026-04-22 03:45:00,639.88,640.28,639.66,640.0,328.032
2026-04-22 03:50:00,640.01,640.48,639.88,639.88,201.656
2026-04-22 03:55:00,639.89,640.14,639.57,639.57,187.928
2026-04-22 04:00:00,639.57,640.0,639.56,639.99,205.312
2026-04-22 04:05:00,639.99,639.99,639.65,639.8,157.756
2026-04-22 04:10:00,639.81,639.9,639.35,639.36,400.745
2026-04-22 04:15:00,639.35,639.4,639.0,639.13,103.058
2026-04-22 04:20:00,639.13,639.13,638.66,638.84,198.307
2026-04-22 04:25:00,638.83,639.1,638.76,639.09,156.99
2026-04-22 04:30:00,639.1,639.38,639.09,639.38,431.771
2026-04-22 04:35:00,639.38,640.15,639.3,640.15,439.425
2026-04-22 04:40:00,640.15,640.58,639.99,640.05,207.703
2026-04-22 04:45:00,640.05,640.09,639.71,639.83,268.341
2026-04-22 04:50:00,639.83,639.85,639.36,639.59,197.795
2026-04-22 04:55:00,639.59,639.75,639.35,639.74,216.331
2026-04-22 05:00:00,639.75,640.23,639.65,640.09,186.13
2026-04-22 05:05:00,640.09,640.47,639.97,640.35,133.968
2026-04-22 05:10:00,640.35,640.36,640.0,640.01,129.626
2026-04-22 05:15:00,640.01,642.5,639.82,641.99,1223.353
2026-04-22 05:20:00,642.0,643.88,641.71,643.01,2247.138
2026-04-22 05:25:00,643.01,644.39,642.42,642.83,1751.37
2026-04-22 05:30:00,642.83,643.97,642.74,643.28,1238.309
2026-04-22 05:35:00,643.27,643.87,642.74,642.75,1167.373
2026-04-22 05:40:00,642.75,644.1,642.34,643.95,2368.554
2026-04-22 05:45:00,643.95,644.89,643.69,644.64,2471.304
2026-04-22 05:50:00,644.64,644.95,642.97,643.56,1020.934
2026-04-22 05:55:00,643.57,644.0,641.16,642.84,2460.48
2026-04-22 06:00:00,642.83,642.84,642.12,642.28,386.487
2026-04-22 06:05:00,642.29,642.71,642.01,642.02,266.377
2026-04-22 06:10:00,642.02,642.02,641.54,641.62,392.245
2026-04-22 06:15:00,641.62,643.0,641.62,642.76,806.157
2026-04-22 06:20:00,642.77,643.2,642.51,642.68,331.054
2026-04-22 06:25:00,642.68,642.8,642.05,642.48,188.546
2026-04-22 06:30:00,642.49,642.79,642.07,642.09,266.552
2026-04-22 06:35:00,642.09,642.17,641.67,642.02,389.737
2026-04-22 06:40:00,642.01,642.11,641.67,641.81,262.267
2026-04-22 06:45:00,641.81,641.85,641.46,641.78,152.934
2026-04-22 06:50:00,641.79,642.1,641.78,642.1,78.822
2026-04-22 06:55:00,642.1,642.3,641.98,642.3,139.205
2026-04-22 07:00:00,642.3,642.58,641.97,642.04,276.337
2026-04-22 07:05:00,642.04,642.21,642.03,642.1,230.531
2026-04-22 07:10:00,642.1,642.69,642.08,642.69,269.064
2026-04-22 07:15:00,642.69,642.69,641.71,641.92,244.205
2026-04-22 07:20:00,641.93,641.93,641.26,641.79,429.579
2026-04-22 07:25:00,641.8,642.0,641.58,641.82,180.963
2026-04-22 07:30:00,641.81,642.32,641.76,642.04,168.859
2026-04-22 07:35:00,642.04,642.47,641.83,641.95,71.655
2026-04-22 07:40:00,641.94,642.82,641.77,642.68,272.6
2026-04-22 07:45:00,642.69,642.75,642.13,642.14,442.311
2026-04-22 07:50:00,642.13,642.58,642.03,642.15,166.018
2026-04-22 07:55:00,642.16,642.32,641.96,641.99,165.268
2026-04-22 08:00:00,642.0,642.57,641.86,641.87,187.957
2026-04-22 08:05:00,641.87,642.44,641.87,642.34,147.557
2026-04-22 08:10:00,642.35,642.85,642.34,642.84,159.238
2026-04-22 08:15:00,642.85,642.96,642.5,642.54,524.487
2026-04-22 08:20:00,642.55,642.72,642.08,642.08,1085.325
2026-04-22 08:25:00,642.07,642.09,641.68,641.71,371.489
2026-04-22 08:30:00,641.72,641.72,641.24,641.29,96.73
2026-04-22 08:35:00,641.29,641.61,641.14,641.17,383.198
2026-04-22 08:40:00,641.17,641.55,641.0,641.41,488.015
2026-04-22 08:45:00,641.4,641.75,641.38,641.54,177.433
2026-04-22 08:50:00,641.55,642.07,641.54,642.07,258.585
2026-04-22 08:55:00,642.07,642.62,641.89,642.17,391.819
2026-04-22 09:00:00,642.17,642.36,641.95,642.31,179.292
2026-04-22 09:05:00,642.32,643.39,642.17,643.35,267.515
2026-04-22 09:10:00,643.35,643.81,643.34,643.45,322.755
2026-04-22 09:15:00,643.44,643.59,642.94,643.0,141.119
2026-04-22 09:20:00,642.99,643.52,642.86,643.03,296.423
2026-04-22 09:25:00,643.03,643.34,642.9,643.17,168.49
2026-04-22 09:30:00,643.16,643.35,642.87,642.99,158.524
2026-04-22 09:35:00,643.0,643.0,642.57,642.95,143.823
2026-04-22 09:40:00,642.94,643.49,642.88,642.89,240.417
2026-04-22 09:45:00,642.89,642.89,642.38,642.63,196.092
2026-04-22 09:50:00,642.62,642.93,641.91,641.91,187.205
2026-04-22 09:55:00,641.92,642.15,641.75,642.13,175.628
2026-04-22 10:00:00,642.13,642.46,641.61,641.65,150.162
2026-04-22 10:05:00,641.66,642.19,641.52,641.7,327.37
2026-04-22 10:10:00,641.7,642.04,641.7,642.03,235.216
2026-04-22 10:15:00,642.04,642.17,641.88,642.03,144.935
2026-04-22 10:20:00,642.02,642.53,642.02,642.38,137.333
2026-04-22 10:25:00,642.39,642.63,642.32,642.62,114.479
2026-04-22 10:30:00,642.63,643.0,642.54,643.0,140.288
2026-04-22 10:35:00,643.0,643.17,642.99,643.0,181.827
2026-04-22 10:40:00,642.99,643.17,642.72,642.79,232.539
2026-04-22 10:45:00,642.78,642.9,642.64,642.9,155.923
2026-04-22 10:50:00,642.9,642.98,642.72,642.76,354.573
2026-04-22 10:55:00,642.76,642.77,641.0,642.07,3184.981
2026-04-22 11:00:00,642.07,642.27,641.64,641.68,287.923
2026-04-22 11:05:00,641.68,641.85,641.13,641.33,289.4
2026-04-22 11:10:00,641.33,641.72,641.33,641.65,331.724
2026-04-22 11:15:00,641.64,642.04,641.63,641.64,311.277
2026-04-22 11:20:00,641.64,641.9,641.63,641.77,170.22
2026-04-22 11:25:00,641.78,642.0,641.67,642.0,267.415
2026-04-22 11:30:00,642.0,642.32,641.7,641.89,397.313
2026-04-22 11:35:00,641.89,642.4,641.45,641.8,488.884
2026-04-22 11:40:00,641.8,642.2,641.65,642.08,185.933
2026-04-22 11:45:00,642.09,642.75,642.08,642.72,158.653
2026-04-22 11:50:00,642.72,642.97,642.36,642.72,157.774
2026-04-22 11:55:00,642.72,642.78,642.41,642.77,179.341
2026-04-22 12:00:00,642.78,643.59,642.14,643.32,707.41
2026-04-22 12:05:00,643.31,643.66,642.99,643.65,190.839
2026-04-22 12:10:00,643.65,643.93,643.53,643.69,427.349
2026-04-22 12:15:00,643.69,643.9,643.31,643.39,207.926
2026-04-22 12:20:00,643.39,643.48,642.91,642.91,180.356
2026-04-22 12:25:00,642.91,643.24,642.45,642.72,378.534
2026-04-22 12:30:00,642.72,642.93,642.49,642.91,172.855
2026-04-22 12:35:00,642.9,642.9,642.52,642.62,169.31
2026-04-22 12:40:00,642.61,642.87,642.43,642.69,334.689
2026-04-22 12:45:00,642.69,643.68,642.69,642.94,216.045
2026-04-22 12:50:00,642.95,643.42,642.94,643.42,211.762
2026-04-22 12:55:00,643.42,643.82,643.3,643.45,168.44
2026-04-22 13:00:00,643.45,643.98,643.11,643.98,364.695
2026-04-22 13:05:00,643.98,645.0,643.38,643.58,1271.473
2026-04-22 13:10:00,643.57,644.34,643.53,644.25,237.422
2026-04-22 13:15:00,644.26,644.86,644.12,644.72,394.078
2026-04-22 13:20:00,644.73,644.95,644.42,644.85,287.082
2026-04-22 13:25:00,644.84,644.84,644.63,644.71,263.799
2026-04-22 13:30:00,644.72,645.5,644.14,644.54,1245.574
2026-04-22 13:35:00,644.54,645.23,643.8,645.16,664.846
2026-04-22 13:40:00,645.16,654.19,645.09,650.71,10663.299
2026-04-22 13:45:00,650.71,652.28,650.58,651.28,1093.427
2026-04-22 13:50:00,651.28,651.41,649.86,650.91,659.153
2026-04-22 13:55:00,650.92,651.11,650.59,650.59,500.921
2026-04-22 14:00:00,650.6,653.4,650.6,651.46,1713.951
2026-04-22 14:05:00,651.46,651.46,650.33,650.97,1089.453
2026-04-22 14:10:00,650.98,652.41,650.98,652.31,1199.42
2026-04-22 14:15:00,652.3,652.55,650.5,650.54,925.845
2026-04-22 14:20:00,650.54,651.82,650.28,650.83,779.228
2026-04-22 14:25:00,650.83,651.29,650.28,650.77,440.589
2026-04-22 14:30:00,650.28,650.39,647.91,648.57,1313.96
2026-04-22 14:35:00,648.57,649.18,647.7,649.18,684.742
2026-04-22 14:40:00,649.18,650.0,648.49,648.63,561.111
2026-04-22 14:45:00,648.63,649.63,648.62,649.45,826.787
2026-04-22 14:50:00,649.45,650.0,649.4,649.79,1280.07
2026-04-22 14:55:00,649.79,650.91,649.36,650.26,951.121
2026-04-22 15:00:00,650.27,650.45,649.65,649.96,956.343
2026-04-22 15:05:00,649.97,650.11,649.36,649.54,657.099
2026-04-22 15:10:00,649.54,650.0,648.79,648.92,372.668
2026-04-22 15:15:00,648.92,649.18,648.41,648.96,357.35
2026-04-22 15:20:00,648.96,649.62,648.69,649.11,403.408
2026-04-22 15:25:00,649.1,649.19,648.29,649.18,735.2
2026-04-22 15:30:00,649.19,649.97,648.31,649.0,557.352
2026-04-22 15:35:00,649.0,650.0,648.32,649.96,483.53
2026-04-22 15:40:00,649.96,650.0,649.35,649.56,405.329
2026-04-22 15:45:00,649.57,649.94,649.53,649.59,225.162
2026-04-22 15:50:00,649.59,650.0,649.1,650.0,601.774
2026-04-22 15:55:00,650.0,650.21,649.09,649.1,416.299
2026-04-22 16:00:00,649.1,650.85,649.1,650.62,803.127
